"","nodeid","parent","indv","generation","n","beta.ave","beta.diff","gamma.ave","gamma.diff"
"1184","(148, 100, 27)-(148, 101, 27)","(142, 105, 31)-(148, 101, 27)","hht12",0,NA,NA,NA,NA,NA
"1185","(142, 104, 31)-(142, 105, 31)","(134, 116, 30)-(142, 105, 31)","hht12",0,NA,NA,NA,NA,NA
"1186","(134, 115, 30)-(134, 116, 30)","(132, 118, 28)-(134, 116, 30)","hht12",0,NA,NA,NA,NA,NA
"1187","(121, 99, 10)-(132, 118, 28)","(123, 137, 28)-(132, 118, 28)","hht12",0.2,2,0.923955352919739,-0.000765699752649969,0.116060585498371,0.0167684979172027
"1188","(121, 99, 10)-(123, 100, 11)","(121, 99, 10)-(132, 118, 28)","hht12",0,NA,NA,NA,NA,NA
"1189","(117, 98, 11)-(121, 99, 10)","(121, 99, 10)-(132, 118, 28)","hht12",0,NA,NA,NA,NA,NA
"1190","(107, 82, 27)-(120, 141, 29)","(120, 141, 29)-(122, 166, 28)","hht12",0.5,2,0.660133898461806,-0.000185271305180222,0.160837530618802,0.00388966970800331
"1191","(107, 82, 27)-(119, 77, 33)","(107, 82, 27)-(120, 141, 29)","hht12",0.3,2,0.816828806702223,-0.0128494647472913,1.62122414305368,0.973090919934701
"1192","(119, 77, 33)-(121, 68, 33)","(107, 82, 27)-(119, 77, 33)","hht12",0.2,2,0.710543274997579,-0.0333406594498211,1.19455237089757,0.384458265314699
"1193","(121, 68, 33)-(123, 59, 40)","(119, 77, 33)-(121, 68, 33)","hht12",0,NA,NA,NA,NA,NA
"1194","(120, 62, 28)-(121, 68, 33)","(119, 77, 33)-(121, 68, 33)","hht12",0,NA,NA,NA,NA,NA
"1195","(119, 77, 33)-(120, 64, 58)","(107, 82, 27)-(119, 77, 33)","hht12",0,NA,NA,NA,NA,NA
"1196","(98, 77, 23)-(107, 82, 27)","(107, 82, 27)-(120, 141, 29)","hht12",0.3,2,0.906315639904119,0.18158108252815,0.804323462696977,0.435828687793624
"1197","(98, 77, 23)-(99, 64, 18)","(98, 77, 23)-(107, 82, 27)","hht12",0.2,2,0.707250982893768,0.169937931465283,0.975701289471212,0.252502343099727
"1198","(99, 64, 18)-(100, 61, 7)","(98, 77, 23)-(99, 64, 18)","hht12",0,NA,NA,NA,NA,NA
"1199","(97, 51, 28)-(99, 64, 18)","(98, 77, 23)-(99, 64, 18)","hht12",0,NA,NA,NA,NA,NA
"1200","(98, 77, 19)-(98, 77, 23)","(98, 77, 23)-(107, 82, 27)","hht12",0.2,2,0.736623912438128,-0.073866122625265,0.980593338894923,0.726873602826674
"1201","(98, 77, 19)-(99, 71, 16)","(98, 77, 19)-(98, 77, 23)","hht12",0,NA,NA,NA,NA,NA
"1202","(97, 77, 18)-(98, 77, 19)","(98, 77, 19)-(98, 77, 23)","hht12",0,NA,NA,NA,NA,NA
"1203","(119, 150, 26)-(122, 166, 28)","(113, 254, 24)-(122, 166, 28)","hht12",0.2,2,0.493463112972144,0.110468246229051,1.10425274658935,0.590383396663894
"1204","(119, 150, 26)-(124, 145, 9)","(119, 150, 26)-(122, 166, 28)","hht12",0,NA,NA,NA,NA,NA
"1205","(116, 154, 21)-(119, 150, 26)","(119, 150, 26)-(122, 166, 28)","hht12",0,NA,NA,NA,NA,NA
"1206","(108, 256, 21)-(113, 254, 24)","(113, 254, 24)-(114, 255, 25)","hht12",0.8,2,1.14210620314618,-0.0205824739592593,2.51495313264374,1.50862022954544
"1207","(104, 260, 17)-(108, 256, 21)","(108, 256, 21)-(113, 254, 24)","hht12",0.2,2,0.594553188288425,-0.124979085469076,0.94871533378743,0.134305675625096
"1208","(104, 260, 17)-(106, 263, 12)","(104, 260, 17)-(108, 256, 21)","hht12",0,NA,NA,NA,NA,NA
"1209","(101, 264, 14)-(104, 260, 17)","(104, 260, 17)-(108, 256, 21)","hht12",0,NA,NA,NA,NA,NA
"1210","(97, 232, 23)-(108, 256, 21)","(108, 256, 21)-(113, 254, 24)","hht12",0.8,2,0.681640252052702,-0.0635084039431701,1.83168185888989,1.05853337911656
"1211","(84, 163, 24)-(97, 232, 23)","(97, 232, 23)-(108, 256, 21)","hht12",0.6,2,0.870373525441115,0.0382689666149847,0.222119719845029,0.0529017805860811
"1212","(83, 150, 23)-(84, 163, 24)","(84, 163, 24)-(97, 232, 23)","hht12",0.3,2,0.595576680831528,-0.168679692293305,0.502109981262176,0.0508666824752526
"1213","(83, 150, 23)-(87, 153, 20)","(83, 150, 23)-(84, 163, 24)","hht12",0,NA,NA,NA,NA,NA
"1214","(82, 145, 23)-(83, 150, 23)","(83, 150, 23)-(84, 163, 24)","hht12",0.3,2,0.7557132103737,0.0470461506515081,4.5694899463594,0.177124651061349
"1215","(76, 149, 5)-(82, 145, 23)","(82, 145, 23)-(83, 150, 23)","hht12",0,NA,NA,NA,NA,NA
"1216","(67, 119, 25)-(82, 145, 23)","(82, 145, 23)-(83, 150, 23)","hht12",0.2,2,0.688436173075169,0.0564455130092764,0.923854817333155,0.0812705809720601
"1217","(67, 119, 25)-(75, 103, 8)","(67, 119, 25)-(82, 145, 23)","hht12",0,NA,NA,NA,NA,NA
"1218","(52, 104, 24)-(67, 119, 25)","(67, 119, 25)-(82, 145, 23)","hht12",0,NA,NA,NA,NA,NA
"1219","(80, 145, 27)-(84, 163, 24)","(84, 163, 24)-(97, 232, 23)","hht12",0.6,2,0.662201721530419,0.245730722641817,2.79766762233091,1.78295641025751
"1220","(74, 76, 19)-(80, 145, 27)","(80, 145, 27)-(84, 163, 24)","hht12",0.5,2,0.431831093205012,-0.0613942128013526,0.0120741685272878,0.00336519500253188
"1221","(74, 75, 19)-(74, 76, 19)","(74, 76, 19)-(80, 145, 27)","hht12",0.3,2,0.843759734229281,0.0022702939212047,16.4386530968374,12.2019918485406
"1222","(74, 75, 19)-(76, 73, 17)","(74, 75, 19)-(74, 76, 19)","hht12",0.2,2,0.963655193074523,-0.0185524748111265,1.01242155420359,0.666901763082058
"1223","(76, 73, 17)-(77, 73, 18)","(74, 75, 19)-(76, 73, 17)","hht12",0,NA,NA,NA,NA,NA
"1224","(76, 68, 20)-(76, 73, 17)","(74, 75, 19)-(76, 73, 17)","hht12",0,NA,NA,NA,NA,NA
"1225","(69, 63, 34)-(74, 75, 19)","(74, 75, 19)-(74, 76, 19)","hht12",0,NA,NA,NA,NA,NA
"1226","(73, 77, 20)-(74, 76, 19)","(74, 76, 19)-(80, 145, 27)","hht12",0.3,2,1.58333413710553,0.0753372467394176,3.57637031094091,0.0584197432647446
"1227","(73, 77, 20)-(75, 81, 18)","(73, 77, 20)-(74, 76, 19)","hht12",0,NA,NA,NA,NA,NA
"1228","(71, 78, 25)-(73, 77, 20)","(73, 77, 20)-(74, 76, 19)","hht12",0.3,2,0.723630176417158,0.0642272895909341,2.67485512679211,0.949973994976319
"1229","(70, 79, 34)-(71, 78, 25)","(71, 78, 25)-(73, 77, 20)","hht12",0,NA,NA,NA,NA,NA
"1230","(67, 72, 42)-(71, 78, 25)","(71, 78, 25)-(73, 77, 20)","hht12",0.2,2,0.855939146390249,0.172666065373641,0.634263605455579,0.205872349061411
"1231","(67, 72, 42)-(69, 78, 36)","(67, 72, 42)-(71, 78, 25)","hht12",0,NA,NA,NA,NA,NA
"1232","(64, 72, 52)-(67, 72, 42)","(67, 72, 42)-(71, 78, 25)","hht12",0,NA,NA,NA,NA,NA
"1233","(70, 133, 40)-(80, 145, 27)","(80, 145, 27)-(84, 163, 24)","hht12",0.2,2,0.978841983586433,-0.0611170136530468,0.547222330428431,0.505193717908277
"1234","(70, 133, 40)-(70, 133, 41)","(70, 133, 40)-(80, 145, 27)","hht12",0,NA,NA,NA,NA,NA
"1235","(65, 120, 56)-(70, 133, 40)","(70, 133, 40)-(80, 145, 27)","hht12",0,NA,NA,NA,NA,NA
"1236","(83, 222, 28)-(97, 232, 23)","(97, 232, 23)-(108, 256, 21)","hht12",0.5,2,0.393473436396606,0.139961160547489,0.253944999640926,0.181236033791698
"1237","(82, 223, 27)-(83, 222, 28)","(83, 222, 28)-(97, 232, 23)","hht12",0.3,2,2.22346346083732,0.918632532711921,14.2759539926108,8.10885628758664
"1238","(77, 229, 21)-(82, 223, 27)","(82, 223, 27)-(83, 222, 28)","hht12",0,NA,NA,NA,NA,NA
"1239","(53, 228, 26)-(82, 223, 27)","(82, 223, 27)-(83, 222, 28)","hht12",0.3,2,0.895425422450989,-0.205646022784481,1.51299477146679,0.417564507922192
"1240","(53, 228, 26)-(82, 236, 14)","(53, 228, 26)-(82, 223, 27)","hht12",0.2,2,0.360254447279443,-0.0245997113952057,0.064424858744138,0.041421067157511
"1241","(82, 236, 14)-(85, 239, 13)","(53, 228, 26)-(82, 236, 14)","hht12",0,NA,NA,NA,NA,NA
"1242","(82, 236, 14)-(82, 237, 14)","(53, 228, 26)-(82, 236, 14)","hht12",0,NA,NA,NA,NA,NA
"1243","(0, 269, 37)-(53, 228, 26)","(53, 228, 26)-(82, 223, 27)","hht12",0,NA,NA,NA,NA,NA
"1244","(82, 215, 28)-(83, 222, 28)","(83, 222, 28)-(97, 232, 23)","hht12",0,NA,NA,NA,NA,NA
"1245","(113, 251, 25)-(115, 269, 39)","0","hht13",1,2,0.468168527190818,-0.067024089360192,0.836643760903248,0.685715432362904
"1246","(113, 251, 25)-(116, 218, 28)","(113, 251, 25)-(115, 269, 39)","hht13",0.2,2,0.636699044012545,-0.160914971891326,2.11276275258142,1.89988415752731
"1247","(116, 218, 28)-(122, 212, 29)","(113, 251, 25)-(116, 218, 28)","hht13",0.1,2,0.722278817679789,0.22083231366657,4.38609770497821,3.90404236101393
"1248","(122, 212, 29)-(184, 231, 24)","(116, 218, 28)-(122, 212, 29)","hht13",0,NA,NA,NA,NA,NA
"1249","(120, 209, 31)-(122, 212, 29)","(116, 218, 28)-(122, 212, 29)","hht13",0,NA,NA,NA,NA,NA
"1250","(102, 97, 30)-(116, 218, 28)","(113, 251, 25)-(116, 218, 28)","hht13",0.1,2,0.725905552628538,0.059933596164182,0.079953288044941,0.0663707646613092
"1251","(102, 97, 30)-(103, 80, 27)","(102, 97, 30)-(116, 218, 28)","hht13",0,NA,NA,NA,NA,NA
"1252","(101, 99, 30)-(102, 97, 30)","(102, 97, 30)-(116, 218, 28)","hht13",0,NA,NA,NA,NA,NA
"1253","(111, 252, 22)-(113, 251, 25)","(113, 251, 25)-(115, 269, 39)","hht13",1,2,0.971333326024489,-0.404979288877161,13.4381944813002,12.0345079996244
"1254","(111, 252, 22)-(118, 155, 24)","(111, 252, 22)-(113, 251, 25)","hht13",0.4,2,0.73783006412045,-0.11860581075723,0.350776965018477,0.121825955540654
"1255","(118, 155, 24)-(127, 114, 23)","(111, 252, 22)-(118, 155, 24)","hht13",0.1,2,0.650630988788051,0.0661533021944202,0.140300034040827,0.00236523494059676
"1256","(127, 114, 23)-(129, 110, 18)","(118, 155, 24)-(127, 114, 23)","hht13",0,NA,NA,NA,NA,NA
"1257","(127, 114, 23)-(129, 108, 24)","(118, 155, 24)-(127, 114, 23)","hht13",0,NA,NA,NA,NA,NA
"1258","(118, 155, 24)-(120, 133, 26)","(111, 252, 22)-(118, 155, 24)","hht13",0.4,2,0.669980795640361,0.274311752849868,1.82820605724939,1.71994188763543
"1259","(120, 133, 26)-(121, 131, 25)","(118, 155, 24)-(120, 133, 26)","hht13",0,NA,NA,NA,NA,NA
"1260","(107, 80, 19)-(120, 133, 26)","(118, 155, 24)-(120, 133, 26)","hht13",0.3,2,0.602255178624046,0.101678652521899,0.0771151807035461,0.0129773664465884
"1261","(107, 80, 19)-(114, 78, 18)","(107, 80, 19)-(120, 133, 26)","hht13",0.3,2,0.778038794038433,-0.155719617335961,1.14164183366532,0.40761802318214
"1262","(114, 78, 18)-(121, 73, 16)","(107, 80, 19)-(114, 78, 18)","hht13",0,NA,NA,NA,NA,NA
"1263","(114, 78, 18)-(118, 80, 15)","(107, 80, 19)-(114, 78, 18)","hht13",0.2,2,0.707142301046752,-0.0216702579711892,0.567868013661413,0.0972063993520932
"1264","(118, 80, 15)-(120, 78, 15)","(114, 78, 18)-(118, 80, 15)","hht13",0.2,2,0.898659207481698,0.140884006457582,4.98028001649741,1.49731029668294
"1265","(120, 78, 15)-(125, 68, 27)","(118, 80, 15)-(120, 78, 15)","hht13",0.1,2,1.00349960388097,-0.140470602664439,0.362941740231461,0.308360738759524
"1266","(125, 68, 27)-(126, 64, 36)","(120, 78, 15)-(125, 68, 27)","hht13",0,NA,NA,NA,NA,NA
"1267","(125, 67, 27)-(125, 68, 27)","(120, 78, 15)-(125, 68, 27)","hht13",0,NA,NA,NA,NA,NA
"1268","(116, 79, 10)-(120, 78, 15)","(118, 80, 15)-(120, 78, 15)","hht13",0,NA,NA,NA,NA,NA
"1269","(116, 80, 12)-(118, 80, 15)","(114, 78, 18)-(118, 80, 15)","hht13",0,NA,NA,NA,NA,NA
"1270","(103, 77, 19)-(107, 80, 19)","(107, 80, 19)-(120, 133, 26)","hht13",0,NA,NA,NA,NA,NA
"1271","(108, 254, 18)-(111, 252, 22)","(111, 252, 22)-(113, 251, 25)","hht13",1,2,0.919427278555454,-0.198388432952867,4.50252807866797,1.48093960337948
"1272","(102, 266, 15)-(108, 254, 18)","(108, 254, 18)-(111, 252, 22)","hht13",1,2,0.598946195393091,0.066453579520044,1.17342796643994,0.481697650195421
"1273","(102, 266, 15)-(107, 272, 8)","(102, 266, 15)-(108, 254, 18)","hht13",0.1,2,0.271882556529765,0.0326628980156899,0.217367136677044,0.0797722621334311
"1274","(107, 272, 8)-(107, 275, 8)","(102, 266, 15)-(107, 272, 8)","hht13",0,NA,NA,NA,NA,NA
"1275","(106, 271, 7)-(107, 272, 8)","(102, 266, 15)-(107, 272, 8)","hht13",0,NA,NA,NA,NA,NA
"1276","(102, 266, 15)-(106, 287, 12)","(102, 266, 15)-(108, 254, 18)","hht13",1,2,0.483071017784821,0.0812368831454674,0.269133314674587,0.19082256420102
"1277","(106, 287, 12)-(107, 289, 12)","(102, 266, 15)-(106, 287, 12)","hht13",0.9,2,1.93425189433102,0.727846321390662,8.89112871285168,2.42103846968824
"1278","(107, 289, 12)-(118, 306, 17)","(106, 287, 12)-(107, 289, 12)","hht13",0.8,2,0.387134325668552,0.148854080324676,0.101530996195705,0.0649143568640881
"1279","(118, 306, 17)-(118, 307, 17)","(107, 289, 12)-(118, 306, 17)","hht13",0.3,2,1.76272530892369,1.01167527987494,4.39413142734205,2.62132048860947
"1280","(118, 307, 17)-(119, 308, 16)","(118, 306, 17)-(118, 307, 17)","hht13",0.3,2,3.34594676970383,1.07873238050962,4.32023003694615,2.95843019336048
"1281","(119, 308, 16)-(124, 310, 9)","(118, 307, 17)-(119, 308, 16)","hht13",0,NA,NA,NA,NA,NA
"1282","(119, 308, 16)-(120, 310, 16)","(118, 307, 17)-(119, 308, 16)","hht13",0.2,2,2.53901687995991,-0.163154227137094,4.46032578237476,0.23432230493357
"1283","(120, 310, 16)-(127, 310, 16)","(119, 308, 16)-(120, 310, 16)","hht13",0.2,2,0.499468017944122,0.319838506684333,0.906263622447181,0.76278370567583
"1284","(127, 310, 16)-(128, 310, 15)","(120, 310, 16)-(127, 310, 16)","hht13",0.1,2,2.90515322238544,0.049314785145089,10.6154040228782,3.07477556552588
"1285","(128, 310, 15)-(139, 317, 12)","(127, 310, 16)-(128, 310, 15)","hht13",0,NA,NA,NA,NA,NA
"1286","(128, 310, 15)-(134, 307, 9)","(127, 310, 16)-(128, 310, 15)","hht13",0,NA,NA,NA,NA,NA
"1287","(124, 314, 7)-(127, 310, 16)","(120, 310, 16)-(127, 310, 16)","hht13",0,NA,NA,NA,NA,NA
"1288","(115, 317, 20)-(120, 310, 16)","(119, 308, 16)-(120, 310, 16)","hht13",0,NA,NA,NA,NA,NA
"1289","(113, 311, 16)-(118, 307, 17)","(118, 306, 17)-(118, 307, 17)","hht13",0.1,2,1.5156706932422,0.145852568012433,2.5684273303498,1.03377185091595
"1290","(113, 311, 16)-(114, 317, 9)","(113, 311, 16)-(118, 307, 17)","hht13",0,NA,NA,NA,NA,NA
"1291","(99, 314, 11)-(113, 311, 16)","(113, 311, 16)-(118, 307, 17)","hht13",0,NA,NA,NA,NA,NA
"1292","(115, 304, 19)-(118, 306, 17)","(107, 289, 12)-(118, 306, 17)","hht13",0.8,2,2.06336803039584,0.329068177441306,3.12259544024029,1.87944839775775
"1293","(115, 300, 21)-(115, 304, 19)","(115, 304, 19)-(118, 306, 17)","hht13",0.8,2,1.11557352056958,0.188817224427616,4.21206513897088,0.0422096800223187
"1294","(115, 300, 21)-(128, 305, 27)","(115, 300, 21)-(115, 304, 19)","hht13",0.3,2,0.680676655090802,-0.0440232153118791,0.530489694969139,0.0822902303822411
"1295","(128, 305, 27)-(132, 312, 28)","(115, 300, 21)-(128, 305, 27)","hht13",0.3,2,0.861120296477833,0.010511039397666,0.826744587810789,0.226245517357518
"1296","(132, 312, 28)-(141, 314, 27)","(128, 305, 27)-(132, 312, 28)","hht13",0.2,2,0.681720829849406,-0.0169664642076374,0.391185253103179,0.0379971559230627
"1297","(141, 314, 27)-(145, 315, 26)","(132, 312, 28)-(141, 314, 27)","hht13",0.2,2,0.591310912035486,-0.0673936839774661,1.26393950245666,1.05441936582507
"1298","(145, 315, 26)-(154, 314, 26)","(141, 314, 27)-(145, 315, 26)","hht13",0,NA,NA,NA,NA,NA
"1299","(145, 315, 26)-(145, 316, 26)","(141, 314, 27)-(145, 315, 26)","hht13",0.1,2,0.92044843738002,-0.07955156261998,1.20710682953649,0.20710682953649
"1300","(145, 316, 26)-(146, 317, 26)","(145, 315, 26)-(145, 316, 26)","hht13",0,NA,NA,NA,NA,NA
"1301","(145, 316, 26)-(145, 317, 26)","(145, 315, 26)-(145, 316, 26)","hht13",0,NA,NA,NA,NA,NA
"1302","(141, 314, 27)-(141, 317, 27)","(132, 312, 28)-(141, 314, 27)","hht13",0,NA,NA,NA,NA,NA
"1303","(132, 312, 28)-(133, 317, 26)","(128, 305, 27)-(132, 312, 28)","hht13",0,NA,NA,NA,NA,NA
"1304","(128, 305, 27)-(129, 295, 31)","(115, 300, 21)-(128, 305, 27)","hht13",0,NA,NA,NA,NA,NA
"1305","(115, 300, 21)-(124, 285, 24)","(115, 300, 21)-(115, 304, 19)","hht13",0.7,2,0.686658375699266,-0.111582413127061,0.722998644699462,0.0687691226144274
"1306","(124, 285, 24)-(136, 292, 21)","(115, 300, 21)-(124, 285, 24)","hht13",0.1,2,0.330929976720629,0.0523691785481238,0.680517548286012,0.00848391328624185
"1307","(136, 292, 21)-(147, 294, 20)","(124, 285, 24)-(136, 292, 21)","hht13",0,NA,NA,NA,NA,NA
"1308","(136, 292, 21)-(143, 298, 14)","(124, 285, 24)-(136, 292, 21)","hht13",0,NA,NA,NA,NA,NA
"1309","(124, 285, 24)-(133, 273, 24)","(115, 300, 21)-(124, 285, 24)","hht13",0.7,2,0.448309795957093,0.0814834075586401,0.501521173007763,0.31537449414557
"1310","(133, 271, 26)-(133, 273, 24)","(124, 285, 24)-(133, 273, 24)","hht13",0.6,2,1.91455927595474,-0.213864828809347,3.24687057305807,1.1413408505444
"1311","(133, 271, 26)-(135, 263, 26)","(133, 271, 26)-(133, 273, 24)","hht13",0.3,2,0.713874924316879,-0.135673606930315,1.00377569570039,0.373978079576663
"1312","(135, 263, 26)-(140, 261, 30)","(133, 271, 26)-(135, 263, 26)","hht13",0.2,2,0.666641317595374,-0.098551132329555,2.55207080339381,0.753099694384573
"1313","(140, 261, 30)-(162, 260, 38)","(135, 263, 26)-(140, 261, 30)","hht13",0,NA,NA,NA,NA,NA
"1314","(140, 261, 30)-(141, 250, 37)","(135, 263, 26)-(140, 261, 30)","hht13",0.2,2,0.567759499883027,0.111838112811276,0.828305831931734,0.706512639767509
"1315","(141, 250, 37)-(143, 232, 41)","(140, 261, 30)-(141, 250, 37)","hht13",0,NA,NA,NA,NA,NA
"1316","(141, 250, 37)-(142, 249, 38)","(140, 261, 30)-(141, 250, 37)","hht13",0.1,2,1.10514111989259,0.191691953340059,4.16921368086082,2.37148977913217
"1317","(142, 249, 38)-(144, 250, 47)","(141, 250, 37)-(142, 249, 38)","hht13",0,NA,NA,NA,NA,NA
"1318","(142, 249, 38)-(144, 247, 39)","(141, 250, 37)-(142, 249, 38)","hht13",0,NA,NA,NA,NA,NA
"1319","(135, 263, 26)-(136, 247, 25)","(133, 271, 26)-(135, 263, 26)","hht13",0.2,2,0.732012016050406,-0.163817568035249,0.351110348827866,0.137963348731305
"1320","(136, 247, 25)-(143, 243, 25)","(135, 263, 26)-(136, 247, 25)","hht13",0,NA,NA,NA,NA,NA
"1321","(135, 244, 26)-(136, 247, 25)","(135, 263, 26)-(136, 247, 25)","hht13",0.1,2,0.610867969513171,-0.00284006556544678,1.75326162024482,0.119370929112705
"1322","(134, 240, 30)-(135, 244, 26)","(135, 244, 26)-(136, 247, 25)","hht13",0,NA,NA,NA,NA,NA
"1323","(132, 239, 24)-(135, 244, 26)","(135, 244, 26)-(136, 247, 25)","hht13",0,NA,NA,NA,NA,NA
"1324","(129, 272, 30)-(133, 271, 26)","(133, 271, 26)-(133, 273, 24)","hht13",0.5,2,0.616620411929839,0.35147090063112,1.09566766599308,0.866249931652588
"1325","(129, 272, 30)-(134, 266, 35)","(129, 272, 30)-(133, 271, 26)","hht13",0.2,2,0.476262058082655,-0.0240484484582737,1.1838807460247,0.360343375659273
"1326","(134, 266, 35)-(146, 257, 39)","(129, 272, 30)-(134, 266, 35)","hht13",0,NA,NA,NA,NA,NA
"1327","(133, 258, 37)-(134, 266, 35)","(129, 272, 30)-(134, 266, 35)","hht13",0.2,2,0.672081753075078,-0.249767264626015,0.740078447184956,0.214300500600324
"1328","(133, 258, 37)-(134, 254, 35)","(133, 258, 37)-(134, 266, 35)","hht13",0.1,2,0.585427068838504,0.0340979782270607,2.64748105872565,0.454235895469501
"1329","(134, 254, 35)-(137, 239, 35)","(133, 258, 37)-(134, 254, 35)","hht13",0,NA,NA,NA,NA,NA
"1330","(128, 245, 35)-(134, 254, 35)","(133, 258, 37)-(134, 254, 35)","hht13",0,NA,NA,NA,NA,NA
"1331","(128, 252, 41)-(133, 258, 37)","(133, 258, 37)-(134, 266, 35)","hht13",0,NA,NA,NA,NA,NA
"1332","(128, 273, 30)-(129, 272, 30)","(129, 272, 30)-(133, 271, 26)","hht13",0.5,2,6.42181897750356,1.05327160610817,14.3164984246325,2.38088734432259
"1333","(128, 273, 30)-(136, 283, 34)","(128, 273, 30)-(129, 272, 30)","hht13",0.5,2,0.612018083898789,-0.127726280608526,0.916315109479221,0.571018989257213
"1334","(136, 283, 34)-(153, 274, 33)","(128, 273, 30)-(136, 283, 34)","hht13",0,NA,NA,NA,NA,NA
"1335","(136, 283, 34)-(138, 288, 34)","(128, 273, 30)-(136, 283, 34)","hht13",0.4,2,0.701076796595206,-0.25435154675627,2.96564830863348,1.12018857307381
"1336","(138, 288, 34)-(155, 288, 42)","(136, 283, 34)-(138, 288, 34)","hht13",0,NA,NA,NA,NA,NA
"1337","(138, 288, 34)-(138, 297, 34)","(136, 283, 34)-(138, 288, 34)","hht13",0.3,2,0.551049200634988,0.0840518415727929,0.396468828083139,0.124279743293365
"1338","(138, 297, 34)-(141, 301, 33)","(138, 288, 34)-(138, 297, 34)","hht13",0.2,2,0.836150931255139,-0.307425374468237,1.79842913391539,0.767797928102405
"1339","(141, 301, 33)-(153, 299, 35)","(138, 297, 34)-(141, 301, 33)","hht13",0,NA,NA,NA,NA,NA
"1340","(141, 301, 33)-(142, 306, 32)","(138, 297, 34)-(141, 301, 33)","hht13",0.1,2,0.696756974059419,-0.0124998202521722,2.50900943708746,0.0401754287891211
"1341","(142, 306, 32)-(145, 317, 30)","(141, 301, 33)-(142, 306, 32)","hht13",0,NA,NA,NA,NA,NA
"1342","(137, 317, 33)-(142, 306, 32)","(141, 301, 33)-(142, 306, 32)","hht13",0,NA,NA,NA,NA,NA
"1343","(137, 298, 36)-(138, 297, 34)","(138, 288, 34)-(138, 297, 34)","hht13",0.3,2,1.4234741998592,0.0500236279272376,2.63515711433809,0.270008858986973
"1344","(137, 298, 36)-(138, 303, 38)","(137, 298, 36)-(138, 297, 34)","hht13",0.1,2,0.459464435367326,0.0158993275747158,1.66525401637818,0.115682512023664
"1345","(138, 303, 38)-(147, 308, 43)","(137, 298, 36)-(138, 303, 38)","hht13",0,NA,NA,NA,NA,NA
"1346","(136, 315, 43)-(138, 303, 38)","(137, 298, 36)-(138, 303, 38)","hht13",0,NA,NA,NA,NA,NA
"1347","(136, 295, 41)-(137, 298, 36)","(137, 298, 36)-(138, 297, 34)","hht13",0.2,3,0.510509490033276,NA,1.1205245894169,NA
"1348","(136, 295, 41)-(137, 300, 46)","(136, 295, 41)-(137, 298, 36)","hht13",0,NA,NA,NA,NA,NA
"1349","(136, 295, 41)-(137, 294, 42)","(136, 295, 41)-(137, 298, 36)","hht13",0.2,2,1.84992254851087,0.707276774777243,5.01209581726491,0.416648688007335
"1350","(137, 294, 42)-(142, 290, 48)","(136, 295, 41)-(137, 294, 42)","hht13",0.1,2,0.42573723770843,-0.00460952728677213,0.631971524059904,0.479869552544538
"1351","(142, 290, 48)-(143, 290, 49)","(137, 294, 42)-(142, 290, 48)","hht13",0,NA,NA,NA,NA,NA
"1352","(141, 281, 49)-(142, 290, 48)","(137, 294, 42)-(142, 290, 48)","hht13",0,NA,NA,NA,NA,NA
"1353","(132, 289, 45)-(137, 294, 42)","(136, 295, 41)-(137, 294, 42)","hht13",0,NA,NA,NA,NA,NA
"1354","(129, 303, 40)-(136, 295, 41)","(136, 295, 41)-(137, 298, 36)","hht13",0,NA,NA,NA,NA,NA
"1355","(116, 270, 17)-(128, 273, 30)","(128, 273, 30)-(129, 272, 30)","hht13",0.5,2,0.779026244852849,-0.138772151621562,1.31951487233592,0.112006895513573
"1356","(116, 270, 17)-(122, 290, 8)","(116, 270, 17)-(128, 273, 30)","hht13",0.1,2,0.34485168753222,0.00428165040910308,0.095749321043972,0.00913988719972401
"1357","(122, 290, 8)-(124, 292, 6)","(116, 270, 17)-(122, 290, 8)","hht13",0,NA,NA,NA,NA,NA
"1358","(121, 291, 6)-(122, 290, 8)","(116, 270, 17)-(122, 290, 8)","hht13",0,NA,NA,NA,NA,NA
"1359","(98, 280, 22)-(116, 270, 17)","(116, 270, 17)-(128, 273, 30)","hht13",0.4,2,0.625084381234417,-0.16183190655381,0.540698338034334,0.0387041661879316
"1360","(87, 286, 22)-(98, 280, 22)","(98, 280, 22)-(116, 270, 17)","hht13",0.4,2,0.542371429009103,0.0126817329430492,0.700041241820525,0.0536600842305106
"1361","(86, 292, 21)-(87, 286, 22)","(87, 286, 22)-(98, 280, 22)","hht13",0,NA,NA,NA,NA,NA
"1362","(79, 289, 22)-(87, 286, 22)","(87, 286, 22)-(98, 280, 22)","hht13",0.3,3,0.568152459980328,NA,0.509365924128014,NA
"1363","(79, 289, 22)-(83, 290, 16)","(79, 289, 22)-(87, 286, 22)","hht13",0.1,2,0.558756380464004,0.0837689430356176,0.490655516598827,0.131274716690769
"1364","(83, 290, 16)-(84, 286, 15)","(79, 289, 22)-(83, 290, 16)","hht13",0,NA,NA,NA,NA,NA
"1365","(83, 290, 16)-(83, 291, 14)","(79, 289, 22)-(83, 290, 16)","hht13",0,NA,NA,NA,NA,NA
