,beta,gamma,group
5951,0.722222222,2.265306122,ponderosa
5952,0.714285714,0.494117647,ponderosa
5953,0.604166667,0.1375,ponderosa
5954,0.862068966,0.545454545,ponderosa
5955,0.92,1.166666667,ponderosa
5956,0.708333333,0.525423729,ponderosa
5957,0.782608696,0.842857143,ponderosa
5958,0.836363636,0.358695652,ponderosa
5959,0.423529412,0.790322581,ponderosa
5960,0.857142857,0.198113208,ponderosa
5961,0.777777778,1.661016949,ponderosa
5962,0.869565217,1.727272727,ponderosa
5963,0.390243902,0.616666667,ponderosa
5964,0.857142857,0.448979592,ponderosa
5965,0.609090909,0.471428571,ponderosa
5966,0.571428571,0.401574803,ponderosa
5967,0.6,0.464912281,ponderosa
5968,0.670731707,0.493243243,ponderosa
5969,1,2.204545455,ponderosa
5970,0.75,0.362745098,ponderosa
5971,0.597014925,0.232323232,ponderosa
5972,0.791666667,0.443298969,ponderosa
5973,0.52,0.538461538,ponderosa
5974,0.666666667,0.540540541,ponderosa
5975,0.821052632,1.76744186,ponderosa
5976,0.525641026,0.25,ponderosa
5977,0.926829268,0.449438202,ponderosa
5978,0.5,0.785,ponderosa
5979,0.557377049,0.25,ponderosa
5980,0.571428571,0.613636364,ponderosa
5981,0.165217391,0.494505495,ponderosa
5982,0.862068966,0.6875,ponderosa
5983,0.76119403,0.47008547,ponderosa
5984,0.955555556,0.17755102,ponderosa
5985,0.513157895,0.911111111,ponderosa
5986,0.83,1.204545455,ponderosa
5987,0.614035088,0.165413534,ponderosa
5988,0.953488372,0.413793103,ponderosa
5989,0.602941176,1.447916667,ponderosa
5990,1.012048193,0.594339623,ponderosa
5991,0.533333333,0.386363636,ponderosa
5992,0.469387755,0.413513514,ponderosa
5993,1.048780488,1.333333333,ponderosa
5994,0.8875,1.224615385,ponderosa
5995,0.476190476,2.063492063,ponderosa
5996,0.586206897,0.37037037,ponderosa
5997,0.676056338,2.010050251,ponderosa
5998,0.435483871,0.472049689,ponderosa
5999,0.957446809,1.230769231,ponderosa
6000,0.833333333,0.96359743,ponderosa
6001,0.365384615,0.052409639,ponderosa
6002,0.8,1.157894737,ponderosa
6003,0.95,0.533333333,ponderosa
6004,0.79,1.04109589,ponderosa
6005,0.566666667,0.563636364,ponderosa
6006,0.547368421,0.51875,ponderosa
6007,0.56,0.045890411,ponderosa
6008,0.506329114,1.815789474,ponderosa
6009,0.643835616,0.198895028,ponderosa
6010,0.235294118,0.141025641,ponderosa
6011,0.878787879,0.68852459,ponderosa
6012,0.6375,0.375545852,ponderosa
6013,0.705882353,0.419354839,ponderosa
6014,0.588235294,0.26744186,ponderosa
6015,0.95862069,0.952380952,ponderosa
6016,0.792682927,0.32972973,ponderosa
6017,0.9375,1.1,ponderosa
6018,0.960431655,0.975,ponderosa
6019,0.416666667,0.251798561,ponderosa
6020,0.692307692,2.37704918,ponderosa
6021,0.486891386,1.769230769,ponderosa
6022,0.94017094,2.030769231,ponderosa
6023,0.869565217,0.329113924,ponderosa
6024,0.564516129,0.111111111,ponderosa
6025,0.3,0.753623188,ponderosa
6026,0.4,0.54,ponderosa
6027,0.654545455,0.545454545,ponderosa
6028,0.576923077,0.851851852,ponderosa
6029,0.916666667,0.505617978,ponderosa
6030,0.571428571,0.366013072,ponderosa
6031,0.818181818,1.822222222,ponderosa
6032,0.753846154,1.666666667,ponderosa
6033,0.777777778,0.719512195,ponderosa
6034,0.666666667,0.386792453,ponderosa
6035,0.642857143,0.525423729,ponderosa
6036,0.614035088,0.944333996,ponderosa
6037,1.142857143,0.243508772,ponderosa
6038,0.457446809,0.367454068,ponderosa
6039,0.63125,0.864553314,ponderosa
6040,0.584158416,1.693333333,ponderosa
6041,0.583908046,0.244704164,ponderosa
6042,0.470812183,0.289156627,ponderosa
6043,0.594488189,0.597014925,ponderosa
6044,0.821428571,0.745810056,ponderosa
6045,0.889655172,0.511363636,GS Tips
6046,0.580645161,0.06,GS Tips
6047,0.802631579,1.088607595,GS Tips
6048,0.6,0.051851852,GS Tips
6049,0.393442623,0.825581395,GS Tips
6050,0.634146341,0.056603774,GS Tips
6051,0.760869565,0.106796117,GS Tips
6052,0.443037975,0.024390244,GS Tips
6053,0.118598383,0.239215686,GS Tips
6054,0.608695652,0.176470588,GS Tips
6055,0.603448276,0.138461538,GS Tips
6056,0.802083333,0.612021858,GS Tips
6057,0.896103896,1.732142857,GS Tips
6058,0.628959276,0.702912621,GS Tips
6059,0.64028777,0.256906077,GS Tips
6060,0.483146067,0.720430108,GS Tips
6061,0.886956522,0.587628866,GS Tips
6062,0.862745098,0.771929825,GS Tips
6063,0.886363636,1.272727273,GS Tips
6064,0.295774648,0.204152249,GS Tips
6065,0.820512821,0.982142857,GS Tips
6066,0.28125,0.645454545,GS Tips
6067,0.786982249,1.291666667,GS Tips
6068,0.578947368,1.021505376,GS Tips
6069,0.701298701,0.789473684,GS Tips
6070,0.932323232,1.028037383,GS Tips
6071,0.788732394,0.663636364,GS Tips
6072,0.609289617,2.952,GS Tips
6073,0.511210762,0.208672087,GS Tips
6074,0.754385965,0.831168831,GS Tips
6075,1.069767442,0.34375,GS Tips
6076,0.794612795,1.586956522,GS Tips
6077,0.625,0.658730159,GS Tips
6078,0.188172043,0.37755102,GS Tips
6079,0.523529412,1.180722892,GS Tips
6080,0.61440678,0.431506849,GS Tips
6081,0.596899225,0.357142857,GS Tips
6082,0.751724138,2.015873016,GS Tips
6083,0.504950495,2.976190476,GS Tips
6084,0.468571429,1.471910112,GS Tips
6085,0.367741935,0.179190751,GS Tips
6086,0.425675676,0.3,GS Tips
6087,0.458791209,1,GS Tips
6088,0.260479042,2.328767123,GS Tips
6089,0.774774775,0.567099567,GS Tips
6090,0.790697674,0.992366412,GS Tips
6091,0.661764706,0.284615385,GS Tips
6092,0.477777778,2.027027027,GS Tips
6093,0.73357016,0.565217391,GS Tips
6094,0.671532847,0.285714286,GS Tips
6095,0.608695652,0.743902439,GS Tips
6096,0.534883721,0.546875,GS Tips
6097,0.746543779,0.455357143,GS Tips
6098,0.469135802,2.098039216,GS Tips
6099,0.664739884,0.803030303,GS Tips
6100,0.895652174,2.962264151,GS Tips
6101,0.5,0.327777778,GS Tips
6102,0.553398058,0.324840764,GS Tips
6103,0.732026144,0.621848739,GS Tips
6104,0.278846154,1.974522293,GS Tips
6105,0.508928571,2.72972973,GS Tips
6106,0.650406504,2.418803419,GS Tips
6107,0.862917399,0.739130435,GS Tips
6108,0.942973523,1.196078431,GS Tips
6109,0.266932271,1.640625,GS Tips
6110,0.517241379,1.03875969,GS Tips
6111,0.585365854,0.91047619,GS Tips
6112,0.348484848,1.035294118,GS Tips
6113,0.344660194,0.504504505,GS Tips
6114,0.523809524,1.539130435,GS Tips
6115,0.304170905,0.539877301,GS Tips
6116,0.501369863,0.284444444,GS Tips
6117,0.633879781,1.421875,GS Tips
6118,0.340517241,0.813186813,GS Tips
6119,0.247727273,0.126582278,GS Tips
6120,0.59798995,0.347826087,GS Tips
6121,0.620253165,0.743243243,GS Tips
6122,0.319327731,0.736111111,GS Tips
6123,0.792899408,0.389221557,GS Tips
6124,1.043478261,1.318181818,GS Tips
6125,0.407051282,0.474137931,GS Tips
6126,0.45,0.109375,GS Tips
6127,0.407407407,1.619047619,GS Tips
6128,0.421875,1.304347826,GS Tips
6129,0.338582677,0.927272727,GS Tips
6130,1.021164021,1.606382979,GS Tips
6131,0.891791045,1.107692308,GS Tips
6132,0.128964059,0.068965517,GS Tips
6133,0.263736264,0.485981308,GS Tips
6134,0.563291139,1.297297297,GS Tips
6135,0.87007874,1.577922078,GS Tips
6136,0.458937198,0.625,GS Tips
6137,0.819407008,0.894736842,GS Tips
6138,0.897560976,0.819148936,GS Tips
6139,0.820652174,1.220779221,GS Tips
6140,0.53,0.451327434,GS Tips
6141,0.386281588,0.698961938,GS Tips
6142,0.511961722,0.153846154,GS Tips
6143,0.830287206,0.979865772,GS Tips
6144,0.440251572,2.534246575,GS Tips
6145,0.594017094,0.169477912,GS Tips
6146,0.618705036,0.86492891,GS Tips
6147,0.572368421,1.268907563,GS Tips
6148,0.414893617,0.447368421,GS Tips
6149,0.843648208,0.875,GS Tips
6150,0.127802691,0.483333333,GS Tips
6151,0.512437811,2.375,GS Tips
6152,0.87,0.956521739,GS Tips
6153,0.66091954,1.484848485,GS Tips
6154,0.52173913,0.928571429,GS Tips
6155,0.967689822,0.225806452,GS Tips
6156,0.361111111,0.885057471,GS Tips
6157,0.828897338,2.959459459,GS Tips
6158,0.625,0.253275109,GS Tips
6159,0.576470588,1.034482759,GS Tips
6160,0.712121212,3.571428571,GS Tips
6161,0.418439716,0.83,GS Tips
6162,0.901587302,1.8125,GS Tips
6163,0.806338028,0.982758621,GS Tips
6164,0.161764706,0.177777778,GS Tips
6165,0.677248677,1.247933884,GS Tips
6166,0.578125,1.039735099,GS Tips
6167,0.234972678,0.54,GS Tips
6168,0.346774194,0.869565217,GS Tips
6169,0.804054054,1.126760563,GS Tips
6170,0.394957983,0.8,GS Tips
6171,0.712121212,0.730769231,GS Tips
6172,0.533333333,1.914634146,GS Tips
6173,0.986320109,0.463576159,GS Tips
6174,0.374479889,1.957142857,GS Tips
6175,0.538071066,1.037037037,GS Tips
6176,0.809302326,1.073170732,GS Tips
6177,0.563218391,0.745454545,GS Tips
6178,0.523316062,0.715555556,GS Tips
6179,0.518348624,0.706422018,GS Tips
6180,0.494949495,1.321428571,GS Tips
6181,0.983208955,1.30952381,GS Tips
6182,0.989247312,1.943396226,GS Tips
6183,0.667741935,0.342857143,GS Tips
6184,0.833333333,0.329113924,GS Tips
6185,0.714975845,0.942028986,GS Tips
6186,0.364864865,0.173076923,GS Tips
6187,0.368421053,1.734615385,GS Tips
6188,0.44295302,0.402515723,GS Tips
6189,0.450299401,0.780898876,GS Tips
6190,0.893617021,0.784172662,GS Tips
6191,0.973214286,0.385321101,GS Tips
6192,0.567708333,1.558139535,GS Tips
6193,0.362264151,0.342105263,GS Tips
6194,0.633986928,0.616438356,GS Tips
6195,0.996569468,0.115384615,GS Tips
6196,1.006980803,1.157894737,GS Tips
6197,0.979202773,1.303030303,GS Tips
6198,0.40167364,1.17037037,GS Tips
6199,0.175757576,0.905660377,GS Tips
6200,0.942708333,0.563291139,GS Tips
6201,0.403314917,1.370786517,GS Tips
6202,0.281207133,0.154601227,GS Tips
6203,0.993939394,0.912087912,GS Tips
6204,0.951219512,1.397590361,GS Tips
6205,0.190830235,0.275393419,GS Tips
6206,0.844594595,0.634042553,GS Tips
6207,0.397333333,0.362416107,GS Tips
6208,0.873164219,1.168604651,GS Tips
6209,0.285714286,0.076433121,GS Tips
6210,0.643776824,0.838888889,GS Tips
6211,0.354304636,0.068592058,GS Tips
6212,0.533742331,0.310344828,GS Tips
6213,0.413333333,0.19205298,GS Tips
6214,0.087040619,0.078767123,GS Tips
6215,0.852589641,1.4,GS Tips
6216,0.095794393,1.035714286,GS Tips
6217,0.414414414,0.629834254,GS Tips
6218,1.277922078,3.337349398,GS Tips
6219,0.237804878,0.296028881,GS Tips
6220,0.380952381,0.568322981,GS Tips
6221,0.438461538,1.164705882,GS Tips
6222,0.35042735,0.829268293,GS Tips
6223,0.908937605,2.020979021,GS Tips
6224,0.517625232,1.087889273,GS Tips
6225,0.424242424,0.030914826,GS Tips
6226,0.923165138,0.771604938,GS Tips
6227,0.968944099,0.384,GS Tips
6228,0.821794872,4.833333333,GS Tips
6229,0.33916849,0.260273973,GS Tips
6230,0.46728972,0.564705882,GS Tips
6231,0.608187135,0.381818182,GS Tips
6232,0.842433697,0.637931034,GS Tips
6233,0.822580645,0.167910448,GS Tips
6234,0.880174292,2.355555556,GS Tips
6235,0.566831683,1.669811321,GS Tips
6236,0.766666667,1.081081081,GS Tips
6237,1,0.41875,GS Tips
6238,0.524154589,1.805970149,GS Tips
6239,0.570996979,0.224,GS Tips
6240,0.754166667,0.404878049,GS Tips
6241,0.828965517,0.363036304,GS Tips
6242,0.604294479,0.394736842,GS Tips
6243,0.880199667,1.676363636,GS Tips
6244,0.788279773,1.5835141,GS Tips
6245,0.853717026,0.390410959,GS Tips
6246,0.502808989,1.096491228,GS Tips
6247,0.877466251,2.047904192,AS Tips
6248,0.459171598,0.18128655,AS Tips
6249,0.589211618,0.306818182,AS Tips
6250,0.259441708,0.413043478,AS Tips
6251,0.721518987,0.333333333,AS Tips
6252,1.183606557,0.43153527,AS Tips
6253,0.054714785,0.030794165,AS Tips
6254,1.125581395,0.521212121,AS Tips
6255,0.246537396,0.903846154,AS Tips
6256,0.231404959,0.302325581,AS Tips
6257,0.839243499,0.733067729,AS Tips
6258,0.738028169,0.70923913,AS Tips
6259,0.81754386,0.131221719,AS Tips
6260,0.656174334,1.288461538,AS Tips
6261,0.877659574,0.578397213,AS Tips
6262,0.686346863,0.145522388,AS Tips
6263,0.768817204,1.666666667,AS Tips
6264,0.881818182,1.090361446,AS Tips
6265,0.610169492,0.175572519,AS Tips
6266,0.659793814,0.867403315,AS Tips
6267,0.276450512,0.599526066,AS Tips
6268,0.805555556,0.47826087,AS Tips
6269,0.347985348,0.606334842,AS Tips
6270,0.448275862,0.049586777,AS Tips
6271,0.883942766,0.130044843,AS Tips
6272,0.641083521,0.348920863,AS Tips
6273,0.7248,0.8,AS Tips
6274,1.599326599,0.314553991,AS Tips
6275,0.349473684,0.835820896,AS Tips
6276,1.596385542,1.712765957,AS Tips
6277,0.778616352,0.98136646,AS Tips
6278,0.536277603,0.31547619,AS Tips
6279,0.3203125,2.044776119,AS Tips
6280,0.277867528,1.462025316,AS Tips
6281,0.682926829,0.679245283,AS Tips
6282,0.534146341,0.106382979,AS Tips
6283,0.729483283,0.848708487,AS Tips
6284,0.748858447,3,AS Tips
6285,0.49122807,0.084805654,AS Tips
6286,0.6,0.373913043,AS Tips
6287,0.471698113,0.096899225,AS Tips
6288,0.957081545,0.295031056,AS Tips
6289,0.428251121,1.642105263,AS Tips
6290,0.778666667,0.480519481,AS Tips
6291,0.513089005,0.653846154,AS Tips
6292,0.873214286,1.73880597,AS Tips
6293,0.589830508,0.627062706,AS Tips
6294,0.584867076,0.793991416,AS Tips
6295,0.695402299,0.363157895,AS Tips
6296,1.148760331,0.405797101,AS Tips
6297,0.621359223,0.184210526,AS Tips
6298,0.836734694,0.271317829,AS Tips
6299,0.754491018,0.147058824,AS Tips
6300,0.723577236,2.028571429,AS Tips
6301,0.833333333,1.36,AS Tips
6302,0.522058824,0.129032258,AS Tips
6303,0.648648649,0.76344086,AS Tips
6304,0.831578947,0.449438202,AS Tips
6305,0.70977918,0.511811024,AS Tips
6306,0.309597523,0.426415094,AS Tips
6307,0.924444444,0.369230769,AS Tips
6308,0.447115385,1.666666667,AS Tips
6309,0.389240506,1.35,AS Tips
6310,0.353658537,0.172680412,AS Tips
6311,0.63,0.309734513,AS Tips
6312,0.437125749,0.563517915,AS Tips
6313,0.545205479,0.462427746,AS Tips
6314,0.551601423,0.836065574,AS Tips
6315,0.703517588,0.725,AS Tips
6316,0.888349515,0.345794393,AS Tips
6317,0.786885246,0.756756757,AS Tips
6318,0.84375,2.666666667,AS Tips
6319,0.666666667,0.412087912,AS Tips
6320,1.049382716,0.133333333,AS Tips
6321,0.688235294,3,AS Tips
6322,0.590534979,0.834558824,AS Tips
6323,0.682242991,0.042296073,AS Tips
6324,0.757990868,3,AS Tips
6325,0.754601227,0.490566038,AS Tips
6326,0.911680912,0.55,AS Tips
6327,0.597156398,1.368421053,AS Tips
6328,0.468253968,1.506410256,AS Tips
6329,0.42015855,0.274004684,AS Tips
6330,0.846361186,3.145299145,AS Tips
6331,0.668789809,0.201086957,AS Tips
6332,0.609589041,0.693069307,AS Tips
6333,0.266044341,0.87654321,AS Tips
6334,0.055928412,0.133858268,AS Tips
6335,0.50877193,0.133802817,AS Tips
6336,0.474285714,0.621212121,AS Tips
6337,0.318518519,0.295238095,AS Tips
6338,0.891566265,0.487804878,AS Tips
6339,0.489583333,0.595238095,AS Tips
6340,0.148073022,0.282352941,AS Tips
6341,0.657608696,0.758241758,AS Tips
6342,0.372881356,0.080246914,AS Tips
6343,0.791666667,0.8,AS Tips
6344,0.657894737,0.45,AS Tips
6345,0.922907489,0.602484472,AS Tips
6346,0.777372263,0.137931034,AS Tips
6347,0.305164319,0.618421053,AS Tips
6348,0.868725869,0.745341615,AS Tips
6349,0.088646967,0.3,AS Tips
6350,1.703180212,0.731277533,AS Tips
6351,0.112033195,1.096385542,AS Tips
6352,0.210332103,0.130890052,AS Tips
6353,0.358974359,0.299212598,AS Tips
6354,0.925170068,0.868421053,AS Tips
6355,0.16563147,0.120111732,AS Tips
6356,0.555023923,0.3125,AS Tips
6357,0.640243902,1.487179487,AS Tips
6358,0.385321101,0.366071429,AS Tips
6359,0.485981308,0.374468085,AS Tips
6360,0.234042553,0.076923077,roots
6361,0.111111111,0.109307359,roots
6362,0.4,0.390243902,roots
6363,0.114754098,0.213882163,roots
6364,0.411764706,0.104651163,roots
6365,0.730769231,0.054678007,roots
6366,0.303030303,0.153846154,roots
6367,0.193548387,0.384057971,roots
6368,0.481481481,0.03125,roots
6369,0.526315789,1.010526316,roots
6370,0.642857143,0.984848485,roots
6371,0.152173913,0.207865169,roots
6372,0.375,1.111111111,roots
6373,0.1875,0.137931034,roots
6374,0.230769231,0.20661157,roots
6375,0.4,0.122641509,roots
6376,1,0.384615385,roots
6377,0.714285714,0.25,roots
6378,0.245283019,0.128272251,roots
6379,0.6,0.335877863,roots
6380,0.177419355,0.408333333,roots
6381,0.923076923,0.3,roots
6382,0.149253731,0.300295858,roots
6383,0.177419355,0.408333333,roots
6384,0.923076923,0.3,roots
6385,0.149253731,0.300295858,roots
6386,0.412844037,0.125,roots
6387,0.488372093,4.166666667,roots
6388,0.413580247,0.081081081,roots
6389,0.333333333,0.092827004,roots
6390,0.19047619,0.137037037,roots
6391,0.625,1.675675676,roots
6392,0.292682927,1.6,roots
6393,0.714285714,1.914893617,roots
6394,0.833333333,0.603448276,roots
6395,0.197183099,0.084249084,roots
6396,0.105263158,0.45,roots
6397,0.125,0.134693878,roots
6398,0.404255319,0.21,roots
6399,0.677419355,0.346666667,roots
6400,0.368421053,0.187969925,roots
6401,1.069767442,3.363636364,roots
6402,0.384615385,6,roots
6403,0.782608696,0.179487179,roots
6404,0.678571429,0.326086957,roots
6405,0.541666667,0.727272727,roots
6406,0.586206897,3.837209302,roots
6407,0.806451613,0.101156069,roots
6408,0.8,0.827586207,roots
6409,0.416666667,0.12345679,roots
6410,0.818181818,0.634920635,roots
6411,0.444444444,2.857142857,roots
6412,0.529411765,0.833333333,roots
6413,0.6,1.206349206,roots
6414,0.564516129,0.779166667,roots
6415,0.666666667,0.550847458,roots
6416,0.7,0.387878788,roots
6417,0.305555556,0.064935065,roots
6418,0.769230769,0.169724771,roots
6419,0.543859649,0.722222222,roots
6420,0.263636364,0.099118943,roots
6421,0.472222222,0.2,roots
6422,0.552631579,0.744186047,roots
6423,0.097435897,0.862745098,roots
6424,0.707692308,2.25,roots
6425,0.413043478,0.225925926,roots
6426,0.431034483,4,roots
6427,0.48,0.2,roots
6428,0.760180995,1.47826087,roots
6429,0.571428571,0.705882353,roots
6430,0.514285714,0.178571429,roots
6431,0.288461538,0.064516129,roots
6432,0.833333333,2.608695652,roots
6433,0.782608696,0.149090909,roots
6434,0.675,2.65,roots
6435,0.32,0.028077754,roots
6436,0.863013699,0.166666667,roots
6437,0.53968254,0.363636364,roots
6438,0.558823529,7,roots
6439,0.870967742,0.49382716,roots
6440,0.793103448,0.625,roots
6441,0.52173913,2,roots
6442,0.434782609,0.411764706,roots
6443,0.826086957,1.041666667,roots
6444,0.592592593,0.614035088,roots
6445,0.80952381,0.098591549,roots
6446,0.5,0.291666667,roots
6447,0.814814815,0.23364486,roots
6448,0.783783784,0.136170213,roots
6449,0.621621622,0.012152778,roots
6450,0.804878049,0.092105263,roots
6451,0.344262295,3.878787879,roots
6452,0.344827586,0.300925926,roots
6453,0.391891892,0.366666667,roots
6454,0.583333333,0.080645161,roots
6455,0.516129032,0.178197065,roots
6456,0.738095238,0.095238095,roots
6457,0.702702703,0.1875,roots
6458,0.428571429,0.64137931,roots
6459,1,0.401785714,roots
6460,0.9,0.939393939,roots
6461,0.398550725,0.843373494,roots
6462,0.509090909,0.428571429,roots
6463,0.474358974,0.555555556,roots
6464,0.62601626,1.916666667,roots
6465,0.540697674,0.14375,roots
6466,0.620689655,2.083333333,roots
6467,0.5,0.459770115,roots
6468,0.576923077,0.291666667,roots
6469,0.730769231,0.887096774,roots
6470,0.72,1.137254902,roots
6471,0.5,0.283464567,roots
6472,1,0.493333333,roots
6473,0.652173913,0.8,roots
6474,0.5,0.818181818,roots
6475,0.928571429,0.23364486,roots
6476,0.666666667,0.657894737,roots
6477,0.931034483,0.092982456,roots
6478,0.595238095,0.931372549,roots
6479,0.710526316,0.355752212,roots
6480,0.178082192,0.107238606,roots
6481,0.2,0.090909091,roots
6482,0.382978723,4.736842105,roots
6483,0.369230769,0.085616438,roots
6484,0.833333333,0.48,roots
6485,0.697916667,3.518518519,roots
6486,0.590909091,1.875,roots
6487,0.576923077,0.833333333,roots
6488,0.666666667,1.082802548,roots
6489,0.625,0.05,roots
6490,0.608465608,0.803636364,roots
6491,0.391304348,0.135746606,roots
6492,0.065853659,0.553250346,roots
6493,0.733333333,0.352112676,roots
6494,0.692307692,0.254237288,roots
6495,0.814814815,0.473684211,roots
6496,0.625,0.566666667,roots
6497,0.7,0.8,roots
6498,0.714285714,2,roots
6499,0.807692308,0.411764706,roots
6500,0.704545455,0.8125,roots
6501,0.333333333,0.266666667,roots
6502,0.657142857,0.5,roots
6503,0.267605634,0.508474576,roots
6504,0.75,0.111764706,roots
6505,0.476190476,1.520833333,roots
6506,0.72,1.862745098,roots
6507,0.580246914,0.117977528,roots
6508,0.148648649,0.320512821,roots
6509,0.638888889,1.416666667,roots
6510,0.583333333,0.166666667,roots
6511,0.566666667,0.222222222,roots
6512,0.5,0.32,roots
6513,0.670588235,0.173684211,roots
6514,0.492753623,0.193236715,roots
6515,0.862068966,0.161290323,roots
6516,0.56097561,1.8,roots
6517,0.756097561,0.447761194,roots
6518,0.838709677,0.666666667,roots
6519,0.428571429,0.243902439,roots
6520,0.625,0.673758865,roots
6521,0.714285714,0.325,roots
6522,0.851851852,0.076023392,roots
6523,0.571428571,0.155555556,roots
6524,0.731707317,0.877192982,roots
6525,0.263636364,0.019047619,roots
